t,x,y,z,event_type
1770586474.448544,-0.20643116955092408,0.01979509780423031,0.45990685655727465,CV_UPDATE
1770586474.4602132,-0.20643260543244948,0.019768598777751816,0.4599225037524058,CV_UPDATE
1770586474.470958,-0.20643354924454788,0.019713838681870984,0.4599605673881161,CV_UPDATE
1770586474.4816937,-0.20643447679803992,0.019660021912361915,0.45999797531950753,CV_UPDATE
1770586474.4922507,-0.20645818021900136,0.019638799966250238,0.4600213406243861,CV_UPDATE
1770586474.5029073,-0.20648148222724544,0.019617937409573138,0.46004431024247583,CV_UPDATE
1770586474.5138135,-0.2065043929339237,0.019597425189700018,0.4600668941406984,CV_UPDATE
1770586474.5246518,-0.20652692211342996,0.019577254555503385,0.46008910195402136,CV_UPDATE
1770586474.5351794,-0.20654907921730442,0.019557417044910333,0.46011094299916394,CV_UPDATE
1770586474.5463095,-0.20659524381896094,0.019524274756728143,0.46016178650744144,CV_UPDATE
1770586474.556669,-0.20664065838647194,0.019491670929767436,0.46021180396359423,CV_UPDATE
1770586474.5674293,-0.20668534105120276,0.019459592547238006,0.46026101533665026,CV_UPDATE
1770586474.57849,-0.2066623555251594,0.01945877085173672,0.4602197019286919,CV_UPDATE
1770586474.5892613,-0.20663973455940224,0.019457962188677957,0.4601790437690754,CV_UPDATE
1770586474.5996487,-0.20661746954904642,0.019457166250450963,0.4601390253916716,CV_UPDATE
1770586474.6107404,-0.20669187716428197,0.019407522847564383,0.4602527543099377,CV_UPDATE
1770586474.6212387,-0.20676513206665564,0.01935864851366133,0.4603647213549541,CV_UPDATE
1770586474.632419,-0.20681518186485584,0.019310846186370263,0.4604631710721988,CV_UPDATE
1770586474.6432178,-0.2068644681268516,0.01926377310892345,0.4605601188868158,CV_UPDATE
1770586474.6538048,-0.20686236677946324,0.019235587676413424,0.46058840482336694,CV_UPDATE
1770586474.6645906,-0.20686029700754277,0.01920782576655569,0.4606162657270623,CV_UPDATE
1770586474.6753337,-0.2068582581047039,0.019180477904570552,0.46064371110646696,CV_UPDATE
1770586474.6867616,-0.206947810493683,0.019115509577643568,0.4608021895356204,CV_UPDATE
1770586474.6972573,-0.20703604690339714,0.019051495965293028,0.460958339112031,CV_UPDATE
1770586474.708074,-0.20712299612989152,0.018988416176609162,0.46111221079527726,CV_UPDATE
1770586474.7189312,-0.20717545285733502,0.01893693040454335,0.4612257216616037,CV_UPDATE
1770586474.729392,-0.20722715535433361,0.018886184902385028,0.4613376004522101,CV_UPDATE
1770586474.740336,-0.20727811977143215,0.01883616381853018,0.4614478821151848,CV_UPDATE
1770586474.7512448,-0.20734132048167256,0.018770759677831598,0.46159803052618137,CV_UPDATE
1770586474.7617261,-0.20740363166749015,0.018706276073947915,0.4617460656590499,CV_UPDATE
1770586474.7721395,-0.2074650719771957,0.018642693708413406,0.46189203181731514,CV_UPDATE
1770586474.783064,-0.2074893204955383,0.018591128825347636,0.4619892754146821,CV_UPDATE
1770586474.7934992,-0.20751323478206368,0.018540274691876156,0.46208517864544163,CV_UPDATE
1770586474.8038862,-0.2075368216998481,0.018490116713551445,0.46217976903252206,CV_UPDATE
1770586474.817532,-0.2076127786633723,0.018420588404186804,0.46233944596146753,CV_UPDATE
1770586474.8281374,-0.2076877098745194,0.01835199903215322,0.462496966551062,CV_UPDATE
1770586474.8386285,-0.20776163597217023,0.01828432970535147,0.46265237418841504,CV_UPDATE
1770586474.8495216,-0.20783457704520214,0.018217562035136022,0.4628057111044176,CV_UPDATE
1770586474.8601267,-0.20790655265068894,0.01815167811965539,0.4629570184120019,CV_UPDATE
1770586474.8706863,-0.20796937655443606,0.01808725406339825,0.4631008824547557,CV_UPDATE
1770586474.8814015,-0.20803137976708264,0.018023671601605604,0.4632428671501189,CV_UPDATE
1770586474.891803,-0.20807147148835053,0.017962690323933158,0.4633725819206393,CV_UPDATE
1770586474.902444,-0.2081110462306208,0.017902495394135277,0.4635006240313206,CV_UPDATE
1770586474.9130585,-0.20815011392942825,0.017843071699824877,0.4636270256280918,CV_UPDATE
1770586474.923549,-0.20819628163656015,0.01778579099246154,0.4637423694760934,CV_UPDATE
1770586474.9339387,-0.20824186531197628,0.01772923489872709,0.46385625419888304,CV_UPDATE
1770586474.9444668,-0.20828687596821685,0.01767338975525957,0.46396870730982115,CV_UPDATE
1770586474.9548666,-0.20837265571403574,0.017598929189454993,0.46414740371949875,CV_UPDATE
1770586474.9652703,-0.20845737053439442,0.017525393025460526,0.4643238816759215,CV_UPDATE
1770586474.9756317,-0.20854104013796892,0.017452764155284625,0.4644981822362132,CV_UPDATE
1770586474.9865627,-0.20857413515910622,0.01739720897759199,0.46460901892237033,CV_UPDATE
1770586474.9970322,-0.20860682682837103,0.017342330889207006,0.464718504765308,CV_UPDATE
1770586475.0073833,-0.2086391224749918,0.01728811758687151,0.4648266643109357,CV_UPDATE
1770586475.0179002,-0.20867102925169542,0.017234557063612897,0.4649335215140514,CV_UPDATE
1770586475.0284362,-0.20873808156774382,0.017162547975368727,0.4650973125611301,CV_UPDATE
1770586475.0391672,-0.2088043361167958,0.017091395628210153,0.46525915487475167,CV_UPDATE
1770586475.0501022,-0.20886980705202102,0.017021084822709278,0.46541908302736057,CV_UPDATE
1770586475.060563,-0.20891703259279182,0.016959283446582412,0.46554671491410127,CV_UPDATE
1770586475.0709684,-0.2089637061108768,0.01689820447111162,0.4656728549026919,CV_UPDATE
1770586475.0814488,-0.20900983722898406,0.016837835303606784,0.4657975289994918,CV_UPDATE
1770586475.0920565,-0.20907192540347996,0.016767913322679583,0.4659489484032214,CV_UPDATE
1770586475.102438,-0.20913330033070998,0.0166987945810508,0.4660986283537203,CV_UPDATE
1770586475.1129518,-0.20916482424320668,0.016638206643165628,0.4662146538186067,CV_UPDATE
1770586475.123722,-0.20919599013284707,0.016578306813603963,0.46632936156100724,CV_UPDATE
1770586475.1344802,-0.20922680406438876,0.01651908343609833,0.4664427739025901,CV_UPDATE
1770586475.1454365,-0.20925727196637917,0.016460525116172776,0.46655491266369475,CV_UPDATE
1770586475.15628,-0.2093427992675394,0.016375976797119867,0.46674600694960666,CV_UPDATE
1770586475.166684,-0.20942737679300658,0.016292367382220792,0.4669349791446145,CV_UPDATE
1770586475.1776395,-0.20951102027622676,0.016209681318121266,0.467121864402074,CV_UPDATE
1770586475.188374,-0.2095109738704324,0.016160359547064882,0.4671933180596527,CV_UPDATE
1770586475.1989863,-0.2095109279715282,0.016111576517363568,0.46726399122943696,CV_UPDATE
1770586475.2094078,-0.20951088257125414,0.016063323449962103,0.4673338966298591,CV_UPDATE
1770586475.2200522,-0.20953151989052465,0.016001272041531744,0.4674429087949284,CV_UPDATE
1770586475.2305202,-0.20955193542237688,0.0159398874940195,0.4675507494160421,CV_UPDATE
1770586475.2408571,-0.20957213272299605,0.015879159114839825,0.46765743727797765,CV_UPDATE
1770586475.2516136,-0.2095921152729441,0.01581907643878806,0.46776299076604894,CV_UPDATE
1770586475.2621155,-0.20960258507903445,0.015760790177417876,0.46785539873706444,CV_UPDATE
1770586475.2725754,-0.2096129447346136,0.01570311713289535,0.46794683450428176,CV_UPDATE
1770586475.283382,-0.20962319596888893,0.015646047678582378,0.46803731332992693,CV_UPDATE
1770586475.294012,-0.20963334047506144,0.015589572388291402,0.4681268501584285,CV_UPDATE
1770586475.3047032,-0.20964337991125806,0.015533682031095102,0.4682154596246462,CV_UPDATE
1770586475.3153703,-0.20965331590143516,0.015478367566296497,0.46830315606184575,CV_UPDATE
1770586475.3259914,-0.2096631500362542,0.015423620138553747,0.46838995350942764,CV_UPDATE
1770586475.336748,-0.2097120397132974,0.015348890577236514,0.46853877226172014,CV_UPDATE
1770586475.346886,-0.2097604333002641,0.015274919306749492,0.46868608093027553,CV_UPDATE
1770586475.3581765,-0.20978228694447026,0.015213893609736993,0.4687869129203685,CV_UPDATE
1770586475.3687594,-0.20980392106437504,0.015153480928264549,0.4688867320326102,CV_UPDATE
1770586475.3792348,-0.2098253389511973,0.015093672071694379,0.46898555345257564,CV_UPDATE
1770586475.389669,-0.20984654383069162,0.015034458032196015,0.4690833920637896,CV_UPDATE
1770586475.4002945,-0.2099968302623031,0.014909038022084688,0.46939399239048785,CV_UPDATE
1770586475.4107218,-0.21014563676844325,0.014784853068695283,0.46970153412214233,CV_UPDATE
1770586475.421181,-0.21029298510205877,0.014661885018327823,0.47000606221605395,CV_UPDATE
1770586475.4314647,-0.21036754630193275,0.014572321627914716,0.47019540832011986,CV_UPDATE
1770586475.4417725,-0.21044138395789722,0.014483627363075728,0.4703829170044471,CV_UPDATE
1770586475.4524162,-0.2105091994679447,0.014395087115029674,0.4705684936398619,CV_UPDATE
1770586475.462801,-0.21057636321912576,0.014307397806417028,0.47075228674201947,CV_UPDATE
1770586475.4736137,-0.21064288456235677,0.014220547228637597,0.47093432189963225,CV_UPDATE
1770586475.4842608,-0.21070821600559045,0.014139675836899028,0.4710983098615303,CV_UPDATE
1770586475.4948032,-0.21077292848678497,0.014059570635513266,0.47126074417149183,CV_UPDATE
1770586475.5055873,-0.2108370307607075,0.013980220787275883,0.47142164680479176,CV_UPDATE
1770586475.5160017,-0.21090053141779358,0.01390161565840253,0.47158103932421747,CV_UPDATE
1770586475.5265412,-0.21088730830925378,0.013849345882821306,0.47164297920038106,CV_UPDATE
1770586475.537344,-0.21087420814918947,0.013797562111662038,0.4717043431595185,CV_UPDATE
1770586475.5481179,-0.21089768806512205,0.013726780806049806,0.47182317809736485,CV_UPDATE
1770586475.5585673,-0.21092095167597924,0.013656651562211984,0.4719409182868202,CV_UPDATE
1770586475.5690935,-0.21094400195707158,0.01358716541093572,0.4720575787863218,CV_UPDATE
1770586475.5804725,-0.21096684182939082,0.013518313546754628,0.47217317437939255,CV_UPDATE
1770586475.5910373,-0.2110882300826436,0.013401550479587838,0.47244403214735337,CV_UPDATE
1770586475.6017194,-0.21120852029651827,0.013285843613842727,0.4727124398224335,CV_UPDATE
1770586475.6125855,-0.21129295360383485,0.01318817187420066,0.4729227487451236,CV_UPDATE
1770586475.6231804,-0.21137663000117998,0.013091375721646375,0.47313117233457574,CV_UPDATE
1770586475.6339083,-0.21145955962121726,0.012995443434799848,0.47333773582952143,CV_UPDATE
1770586475.644328,-0.21154175241655407,0.01290036350056857,0.47354246402020284,CV_UPDATE
1770586475.6550167,-0.21162321816372337,0.012806124609541463,0.47374538125829085,CV_UPDATE
1770586475.6658175,-0.2116958314878228,0.012713325515644447,0.47393977721272623,CV_UPDATE
1770586475.6764674,-0.21176780813218443,0.012621340092013954,0.4741324686870701,CV_UPDATE
1770586475.6873739,-0.21183915643395013,0.012530157683866922,0.4743234780010094,CV_UPDATE
1770586475.6985219,-0.21187748623334776,0.012454317761998082,0.47446113546321567,CV_UPDATE
1770586475.7095647,-0.2119154843166104,0.012379134178700154,0.47459760160164693,CV_UPDATE
1770586475.720475,-0.21195315497132272,0.012304598450493117,0.47473289181471473,CV_UPDATE
1770586475.7310069,-0.21202751873708703,0.01220736279588915,0.4749270263490217,CV_UPDATE
1770586475.741588,-0.2121012471866124,0.012110957860248055,0.47511950232259126,CV_UPDATE
1770586475.752246,-0.2121743484268692,0.012015373043157713,0.4753103408995333,CV_UPDATE
1770586475.763165,-0.2122040939464016,0.011947550764897697,0.47542290602924375,CV_UPDATE
1770586475.7738075,-0.21223358855476124,0.011880300585146834,0.47553452164288745,CV_UPDATE
1770586475.7842321,-0.21226283541336563,0.011813615295608074,0.4756451997041276,CV_UPDATE
1770586475.7948747,-0.21231223694359405,0.01173954466318337,0.4757801154764085,CV_UPDATE
1770586475.8054624,-0.21236122696586554,0.011666091028946295,0.47591390741884954,CV_UPDATE
1770586475.8159196,-0.21240981060056116,0.011593246715607079,0.4760465895152313,CV_UPDATE
1770586475.826382,-0.21246862512285217,0.011516244920981508,0.4761907847763219,CV_UPDATE
1770586475.8371494,-0.21252695577412473,0.011439876625283339,0.47633379373333107,CV_UPDATE
1770586475.8476489,-0.21258480850117548,0.011364134042782205,0.4764756309659895,CV_UPDATE
1770586475.8583124,-0.21266637684672252,0.011269661330060932,0.47667796251442235,CV_UPDATE
1770586475.8691084,-0.21274728230445528,0.011175956376077744,0.47687864975933275,CV_UPDATE
1770586475.880561,-0.21282753292238446,0.011083009859601502,0.47707771266393634,CV_UPDATE
1770586475.8912535,-0.21290873152010711,0.010990325476106474,0.4772805981641812,CV_UPDATE
1770586475.9015958,-0.21298927818207927,0.010898385246633887,0.4774818547162106,CV_UPDATE
1770586475.912206,-0.21306918072840192,0.010807180244905982,0.4776815018595872,CV_UPDATE
1770586475.9230983,-0.21314844685460252,0.010716701686839789,0.4778795588226103,CV_UPDATE
1770586475.933437,-0.21319440793844324,0.010652574994591586,0.47799731263902157,CV_UPDATE
1770586475.9442708,-0.2132400058371094,0.010588955032428316,0.4781141359630076,CV_UPDATE
1770586475.9549499,-0.21328524483850153,0.010525835817704346,0.47823003978031137,CV_UPDATE
1770586475.9654744,-0.21333012916328534,0.010463211461582682,0.4783450349044179,CV_UPDATE
1770586475.976024,-0.21337466296620436,0.010401076167203475,0.4784591319799176,CV_UPDATE
1770586475.9865682,-0.21336858162258626,0.01035014411338387,0.47852581061620114,CV_UPDATE
1770586475.997192,-0.21336254740290167,0.010299606728714359,0.47859197256409813,CV_UPDATE
1770586476.0079074,-0.21335655976152418,0.010249459443501965,0.4786576238061063,CV_UPDATE
1770586476.01856,-0.21343063577405968,0.010162652151384819,0.4788472116446431,CV_UPDATE
1770586476.0292037,-0.21350414437171555,0.010076509794481133,0.47903534725921565,CV_UPDATE
1770586476.039952,-0.21357709204912986,0.009991024761933828,0.47922204727199824,CV_UPDATE
1770586476.0505157,-0.21364948520220048,0.009906189558596307,0.47940732805245256,CV_UPDATE
1770586476.0612414,-0.2137213301299544,0.009821996802841805,0.47959120572211206,CV_UPDATE
1770586476.071543,-0.21372624988840433,0.009774379145452407,0.4796646209154163,CV_UPDATE
1770586476.0822928,-0.21373113267009025,0.009727119381015954,0.4797374843222244,CV_UPDATE
1770586476.0932348,-0.2137359788903259,0.009680213489768844,0.4798098021400635,CV_UPDATE
1770586476.1037087,-0.2137724697183669,0.00961536126105395,0.4799330901799726,CV_UPDATE
1770586476.1143475,-0.21380868933995645,0.00955099102586351,0.4800554619208114,CV_UPDATE
1770586476.1250122,-0.21384464076738394,0.009487097430696692,0.48017692753991126,CV_UPDATE
1770586476.1354725,-0.2138706045880838,0.00942832741787208,0.48028526843467284,CV_UPDATE
1770586476.146111,-0.2138963775684992,0.00936998937868087,0.48039281299797715,CV_UPDATE
1770586476.156707,-0.21393765980709245,0.009299904332312502,0.48054327793860985,CV_UPDATE
1770586476.1671827,-0.2139786408254114,0.009230330668989506,0.4806926449956918,CV_UPDATE
1770586476.1776884,-0.21401932390830092,0.009161262812015642,0.4808409261417808,CV_UPDATE
1770586476.188351,-0.21405971229301668,0.00909269526548708,0.48098813317598216,CV_UPDATE
1770586476.199648,-0.2140998091700838,0.009024622612834581,0.4811342777270785,CV_UPDATE
1770586476.2104747,-0.21413961768413717,0.00895703951539713,0.481279371256592,CV_UPDATE
1770586476.2215464,-0.21416337711474018,0.00887422156984049,0.4814390492756382,CV_UPDATE
1770586476.2319517,-0.21418696689571373,0.008791994969842986,0.48159758714460194,CV_UPDATE
1770586476.2424886,-0.2142152438594012,0.00871223762819533,0.4817586404646012,CV_UPDATE
1770586476.2529008,-0.2142390704291524,0.008651105608492818,0.4818811794413468,CV_UPDATE
1770586476.2632918,-0.2142627286727309,0.008590405464591807,0.48200285272415566,CV_UPDATE
1770586476.273718,-0.21428622036760417,0.008530132636029768,0.4821236694544632,CV_UPDATE
1770586476.2843924,-0.21433171540355042,0.008452118994433107,0.48230072708964117,CV_UPDATE
1770586476.2949135,-0.2143768924035935,0.008374650712092627,0.48247654699231174,CV_UPDATE
1770586476.3056128,-0.21442175469099262,0.008297722090374512,0.48265114209593896,CV_UPDATE
1770586476.3160336,-0.21444994946116927,0.008228174652606552,0.4828024787063985,CV_UPDATE
1770586476.3262796,-0.2144779491793212,0.008159108345504575,0.4829527683669413,CV_UPDATE
1770586476.3368196,-0.2145057558625324,0.008090518193570484,0.4831020219043504,CV_UPDATE
1770586476.3472364,-0.21453337150017018,0.008022399289674416,0.48325024999663824,CV_UPDATE
1770586476.3576746,-0.21456465268992553,0.007951113388347477,0.4834061970674947,CV_UPDATE
1770586476.36819,-0.21459572042905137,0.007880313914187557,0.4835610800164074,CV_UPDATE
1770586476.3786294,-0.21462657689487474,0.007809995905339844,0.48371490969807146,CV_UPDATE
1770586476.38946,-0.21466807977009003,0.007727037605651558,0.48390925623122644,CV_UPDATE
1770586476.3997808,-0.2147093023151789,0.007644639645711252,0.48410229005561306,CV_UPDATE
1770586476.410348,-0.21475024736080572,0.007562796367426551,0.48429402442645286,CV_UPDATE
1770586476.4212182,-0.21479091769965208,0.007481502188627156,0.48448447242110454,CV_UPDATE
1770586476.4318717,-0.214814074792383,0.007416829840715878,0.4846283897622715,CV_UPDATE
1770586476.442371,-0.21483707755593873,0.0073525884981222355,0.4847713479742071,CV_UPDATE
1770586476.4531972,-0.214859927527973,0.007288773866538847,0.4849133566131641,CV_UPDATE
1770586476.4639297,-0.21488262622578,0.007225381708517745,0.48505442510886415,CV_UPDATE
1770586476.4742815,-0.21490455209541895,0.007160359652340313,0.4852012514113663,CV_UPDATE
1770586476.4854126,-0.2149263337633503,0.007095765232178516,0.4853471120689983,CV_UPDATE
1770586476.496232,-0.2149235123102812,0.0070363024125341634,0.48547398240526235,CV_UPDATE
1770586476.5068038,-0.21492070929205737,0.006977228111802874,0.48560002379454004,CV_UPDATE
1770586476.5260084,-0.21493739842147255,0.006906848721480529,0.48576650649392245,CV_UPDATE
1770586476.5365155,-0.21495397921509146,0.006836926191854857,0.4859319084876938,CV_UPDATE
1770586476.5471916,-0.21497045272437768,0.006767456088820098,0.4860962402647471,CV_UPDATE
1770586476.557756,-0.21498681998723185,0.006698434035466312,0.4862595121786785,CV_UPDATE
1770586476.5682187,-0.21498881387714086,0.006636886982839336,0.48639969040202335,CV_UPDATE
1770586476.5784957,-0.21499079498979956,0.006575734336188822,0.48653897033492705,CV_UPDATE
1770586476.5891752,-0.21501363143654342,0.006490358266137295,0.4867404271210585,CV_UPDATE
1770586476.6001344,-0.215036322474521,0.006405525819581799,0.48694060115146803,CV_UPDATE
1770586476.6112342,-0.21505886948813824,0.00632123182079879,0.4871395046389997,CV_UPDATE
1770586476.6220071,-0.21508127384428238,0.006237471159559489,0.48733714964195346,CV_UPDATE
1770586476.6328564,-0.21507382267678327,0.006174713645616224,0.48749038842144116,CV_UPDATE
1770586476.6434827,-0.21506641835724077,0.0061123507089376125,0.4876426637379959,CV_UPDATE
1770586476.6542902,-0.21507072460134855,0.006049290859079649,0.4877959137572063,CV_UPDATE
1770586476.6648386,-0.21507500393983864,0.005986625010158005,0.4879482062630196,CV_UPDATE
1770586476.6755254,-0.21507925662408714,0.005924349481067701,0.4880995502013722,CV_UPDATE
1770586476.6862085,-0.21508348290234838,0.005862460636417573,0.4882499544071054,CV_UPDATE
1770586476.6964557,-0.21507733527253217,0.005795402988247145,0.4884118002582432,CV_UPDATE
1770586476.7069046,-0.21505775928771304,0.005739795973668516,0.48854425060018547,CV_UPDATE
1770586476.7172825,-0.21503830373343724,0.005684531050843677,0.4886758861138168,CV_UPDATE
1770586476.7279477,-0.2150189675017881,0.005629605072654378,0.4888067142952578,CV_UPDATE
1770586476.738701,-0.21499974949839726,0.00557501493046746,0.48893674254896147,CV_UPDATE
1770586476.749402,-0.21499075849105828,0.005510079284025156,0.4891043691390538,CV_UPDATE
1770586476.7599213,-0.214981822123691,0.005445538263206932,0.4892709770321538,CV_UPDATE
1770586476.770613,-0.21497293989971883,0.005381388281593908,0.4894365754863377,CV_UPDATE
1770586476.7812212,-0.21496085017014072,0.005318476168533189,0.4895940146967234,CV_UPDATE
1770586476.7915654,-0.2149488332483288,0.005255942929986537,0.4897505057637163,CV_UPDATE
1770586476.8022275,-0.21493688847855422,0.005193785153694743,0.48990605722658437,CV_UPDATE
1770586476.8128173,-0.2149250152129387,0.005131999468251747,0.49006067752235954,CV_UPDATE
1770586476.8234808,-0.21488597245291516,0.005070185280317902,0.4902023848547477,CV_UPDATE
1770586476.834226,-0.2148471620211274,0.005008738924505056,0.49034324894207554,CV_UPDATE
1770586476.8450167,-0.21480858184998508,0.004947657127314654,0.4904832772887488,CV_UPDATE
1770586476.8555784,-0.21477022989635913,0.0048869366539763094,0.49062247731039,CV_UPDATE
1770586476.8663042,-0.2147489075222288,0.004819108075917718,0.4907950818132702,CV_UPDATE
1770586476.876916,-0.21472771053694958,0.004751678372178789,0.4909666712940811,CV_UPDATE
1770586476.887442,-0.21470663783771715,0.004684644034630062,0.49113725468001773,CV_UPDATE
1770586476.89834,-0.21469317565902793,0.004612684400859005,0.49133171158456224,CV_UPDATE
1770586476.9087887,-0.21467979195412878,0.004541144234495533,0.49152503496008,CV_UPDATE
1770586476.9195113,-0.21466648603885416,0.004470019878456753,0.49171723468912565,CV_UPDATE
1770586476.93032,-0.21465325723696857,0.00439930771804845,0.49190832053970684,CV_UPDATE
1770586476.9413066,-0.21464010488005197,0.004329004180352707,0.49209830216693884,CV_UPDATE
1770586476.9521303,-0.21462702830738728,0.004259105733626111,0.4922871891146708,CV_UPDATE
1770586476.9628267,-0.21461402686584963,0.004189608886708345,0.49247499081708396,CV_UPDATE
1770586476.9737332,-0.21460109990979773,0.004120510188440923,0.4926617166002624,CV_UPDATE
1770586476.9842703,-0.21458824680096691,0.00405180622709591,0.49284737568373693,CV_UPDATE
1770586476.99481,-0.21457546690836413,0.003983493629814382,0.49303197718200226,CV_UPDATE
1770586477.005445,-0.21456275960816465,0.003915569062054477,0.49321553010600877,CV_UPDATE
1770586477.0162468,-0.21455012428361062,0.0038480292270488044,0.49339804336462867,CV_UPDATE
1770586477.0270464,-0.21453756032491117,0.0037808708652710657,0.49357952576609737,CV_UPDATE
1770586477.0378015,-0.2145250671291444,0.0037140907539116755,0.4937599860194305,CV_UPDATE
1770586477.0485237,-0.21451264410016094,0.0036476857063622225,0.4939394327358171,CV_UPDATE
1770586477.0595412,-0.21452214001210665,0.003548983999026055,0.49421866098438577,CV_UPDATE
1770586477.0699432,-0.2145315828890792,0.00345083354389506,0.4944963297342191,CV_UPDATE
1770586477.0810537,-0.21454097317414433,0.0033532297356876576,0.4947724520137108,CV_UPDATE
1770586477.0916996,-0.2145214490238704,0.003274018579153535,0.4950030641611748,CV_UPDATE
1770586477.1024723,-0.21450203301067913,0.0031952461440624153,0.495232399032829,CV_UPDATE
1770586477.1134481,-0.21448272423865433,0.0031169087956053254,0.49546046721090875,CV_UPDATE
1770586477.1240838,-0.21446352182174946,0.0030390029390152534,0.49568727916107286,CV_UPDATE
1770586477.135003,-0.21441010444420663,0.0029779927533683144,0.4958477748279715,CV_UPDATE
1770586477.1459196,-0.21435697968445366,0.002917316778543873,0.4960073913074316,CV_UPDATE
1770586477.1566617,-0.21430414514463927,0.0028569722758572326,0.4961661358039392,CV_UPDATE
1770586477.167511,-0.21425159845303962,0.0027969565364649894,0.4963240154434786,CV_UPDATE
1770586477.178579,-0.21419933726370347,0.0027372668809596914,0.4964810372745989,CV_UPDATE
1770586477.1893919,-0.2141473592561031,0.0026779006589710843,0.4966372082694628,CV_UPDATE
1770586477.2005417,-0.21409566213479075,0.0026188552487738234,0.4967925353248786,CV_UPDATE
1770586477.2111142,-0.2140442436290608,0.0025601280569015274,0.49694702526331563,CV_UPDATE
1770586477.2218933,-0.21399310149261722,0.002501716517767056,0.49710068483390296,CV_UPDATE
1770586477.232653,-0.2139422335032465,0.002443618093288894,0.49725352071341233,CV_UPDATE
1770586477.2430341,-0.2138916374624958,0.002385830272523526,0.4974055395072253,CV_UPDATE
1770586477.2536943,-0.2138413111953561,0.0023283505713036948,0.49755674775028486,CV_UPDATE
1770586477.2641366,-0.21379125254995074,0.0022711765318824267,0.49770715190803166,CV_UPDATE
1770586477.2750134,-0.21377282847080126,0.0021884276366729905,0.49795919518904785,CV_UPDATE
1770586477.2860496,-0.21375450184777,0.0021061164505098884,0.4982099052604316,CV_UPDATE
1770586477.2966945,-0.2137189584170055,0.00203099645460594,0.4984343825807824,CV_UPDATE
1770586477.306859,-0.21368360200771305,0.001956271723084543,0.49865767875238104,CV_UPDATE
1770586477.3176622,-0.21364843114766904,0.001881939144444392,0.498879803073171,CV_UPDATE
1770586477.328246,-0.21360323675293136,0.0017784556431748226,0.4991398300806845,CV_UPDATE
1770586477.3390365,-0.2135582782986517,0.0016755123846683415,0.49939849959925253,CV_UPDATE
1770586477.34993,-0.21351355394202517,0.0015731051493772027,0.4996558222314963,CV_UPDATE
1770586477.3604155,-0.21345420040500174,0.001481542443746442,0.49988569065538263,CV_UPDATE
1770586477.370978,-0.21339515431960754,0.0013904540334051438,0.5001143683596425,CV_UPDATE
1770586477.3817449,-0.2133364133031123,0.0012998362425954463,0.5003418645722761,CV_UPDATE
1770586477.3924832,-0.21327797499734363,0.0012096854334441342,0.5005681884261742,CV_UPDATE
1770586477.4031515,-0.21321983706837153,0.0011199980054758152,0.5007933489603401,CV_UPDATE
1770586477.4135032,-0.21316199720619752,0.0010307703951335835,0.5010173551210932,CV_UPDATE
1770586477.4237921,-0.21310445312444887,0.0009419990753070369,0.501240215763254,CV_UPDATE
1770586477.4342535,-0.2130569686267978,0.0008559713363728928,0.5014761137744894,CV_UPDATE
1770586477.4449162,-0.21300972571906102,0.0007703812862656841,0.5017108115923327,CV_UPDATE
1770586477.4553742,-0.21295022281739734,0.0006807939286621725,0.5019397947518859,CV_UPDATE
1770586477.466009,-0.21289102111999417,0.0005916600631244847,0.5021676187964831,CV_UPDATE
1770586477.476382,-0.21279870493310393,0.0005358556975186761,0.502297899344029,CV_UPDATE
1770586477.487123,-0.21270685369804895,0.00048033239142234005,0.502427523731678,CV_UPDATE
1770586477.4977334,-0.2126154639110475,0.0004250880268286232,0.5025564969041164,CV_UPDATE
1770586477.5082839,-0.21258801825749638,0.0003443364141881294,0.5028054356303228,CV_UPDATE
1770586477.518551,-0.21253355783127256,0.0002758466379702571,0.5030098493778561,CV_UPDATE
1770586477.5293136,-0.21247936896040265,0.0002076983714817184,0.5032132438596325,CV_UPDATE
1770586477.54026,-0.21242544961885812,0.00013988906677626125,0.5034156266802213,CV_UPDATE
1770586477.5506492,-0.21237179780071497,7.24162011911487e-05,0.5036170053687308,CV_UPDATE
1770586477.561422,-0.21229845218801482,2.1182734910135637e-06,0.5038095014027617,CV_UPDATE
1770586477.571932,-0.21222546868646106,-6.783258964382838e-05,0.5040010470737513,CV_UPDATE
1770586477.582315,-0.2121496430712601,-0.00013135932628671921,0.5041808661152974,CV_UPDATE
1770586477.592598,-0.2120741899719776,-0.00019457396891515223,0.504359801742245,CV_UPDATE
1770586477.60307,-0.2119991066501971,-0.0002574788117757419,0.5045378604486979,CV_UPDATE
1770586477.6136618,-0.21192439039427718,-0.0003200761266829677,0.5047150486652634,CV_UPDATE
1770586477.6243954,-0.21185998844116416,-0.00040410694851298896,0.5049367820555046,CV_UPDATE
1770586477.6351123,-0.21179589980331803,-0.0004877289607014144,0.5051574367136115,CV_UPDATE
1770586477.6455483,-0.2117321221998706,-0.0005709451392951375,0.5053770204925234,CV_UPDATE
1770586477.656498,-0.21166865337203894,-0.0006537584315243303,0.505595541169141,CV_UPDATE
1770586477.6675818,-0.21159562995794406,-0.0007360356771606499,0.505815089961158,CV_UPDATE
1770586477.6778905,-0.21152295837913754,-0.0008179165014737398,0.5060335809416019,CV_UPDATE
1770586477.6887958,-0.21141800673010835,-0.0008844862355194435,0.5061942273116917,CV_UPDATE
